Text,Generated Summary,ROUGE-1 Precision,ROUGE-1 Recall,ROUGE-1 F1,ROUGE-2 Precision,ROUGE-2 Recall,ROUGE-2 F1,ROUGE-L Precision,ROUGE-L Recall,ROUGE-L F1
sugar sweet denied advertised didnt melt baked either however liege wafflesgaufres larger pebble belgian pearl grain smaller think pretzel salt seed pearl,grain larger pebble belgian pearl grain larger pebble belgian pearl grain larger pebble belgian pearl grain larger pebble belgian pearl grain larger pebble belgian pearl grain larger pebble belgian pearl grain larger pebble belgian pearl grain larger pebble belgian pearl grain larger pebble belgian pearl grain larger pebble belgian pearl grain larger pebble belgian pearl grain larger pebble belgian pearl grain larger pebble belgian pearl grain larger pebble belgian pearl grain larger pebble belgian pearl grain larger pebble belgian pearl grain larger pebble belgian pearl grain larger pebble belgian pearl grain larger pebble belgian pearl grain larger pebble belgian pearl grain larger pebble belgian pearl grain larger pebble belgian pearl grain larger pebble belgian pearl grain larger pebble belgian pearl grain larger pebble belgian pearl grain larger pebble belgian pearl grain larger pebble belgian pearl grain larger pebble belgian pearl grain larger pebble belgian pearl grain larger pebble belgian pearl grain larger pebble belgian pearl grain larger pebble belgian pearl grain larger pebble belgian pearl grain larger pebble belgian pearl grain larger pebble belgian pearl grain larger pebble belgian pearl grain larger pebble belgian pearl grain larger pebble belgian pearl grain larger pebble belgian pearl grain larger pebble belgian pearl grain larger pebble belgian pearl grain larger pebble belgian pearl grain larger pebble belgian pearl grain larger pebble belgian pearl grain larger pebble belgian pearl grain larger pebble belgian pearl grain larger pebble belgian pearl grain larger pebble belgian pearl grain larger pebble belgian pearl grain larger pebble belgian pearl grain larger pebble belgian pearl grain larger pebble belgian pearl grain larger pebble belgian pearl grain larger pebble belgian pearl grain larger pebble belgian pearl grain larger pebble belgian pearl grain larger pebble belgian pearl grain larger pebble belgian pearl grain larger pebble belgian pearl grain larger pebble belgian pearl grain larger pebble belgian pearl grain larger pebble belgian pearl grain larger pebble belgian pearl grain larger pebble belgian pearl grain larger pebble belgian pearl grain larger pebble belgian pearl grain larger pebble belgian pearl grain larger pebble belgian pearl grain larger pebble belgian pearl grain larger pebble belgian pearl grain larger pebble belgian pearl grain larger pebble belgian pearl grain larger pebble belgian pearl grain larger pebble belgian pearl grain larger pebble belgian pearl grain larger pebble belgian pearl grain larger pebble belgian pearl grain larger pebble belgian pearl grain larger pebble belgian pearl grain larger pebble belgian pearl grain larger pebble belgian pearl grain larger pebble belgian pearl grain larger pebble belgian pearl grain larger pebble belgian pearl grain larger pebble belgian pearl grain larger pebble belgian pearl grain larger pebble belgian pearl grain larger pebble belgian pearl grain larger pebble belgian pearl grain larger pebble belgian pearl grain larger pebble belgian pearl grain larger pebble belgian pearl grain larger pebble belgian pearl grain larger pebble belgian pearl grain larger pebble belgian pearl grain larger pebble belgian pearl grain larger pebble belgian pearl grain larger pebble belgian pearl grain larger pebble belgian pearl grain larger pebble belgian pearl grain larger pebble belgian pearl grain larger pebble belgian pearl grain larger pebble belgian pearl grain larger pebble belgian pearl grain larger pebble belgian pearl grain larger pebble belgian pearl grain larger pebble belgian pearl grain larger pebble belgian pearl grain larger pebble belgian pearl grain larger pebble belgian pearl grain larger pebble belgian pearl grain larger pebble belgian pearl grain larger pebble belgian pearl grain larger pebble belgian pearl grain larger pebble belgian pearl grain larger pebble belgian pearl grain larger pebble belgian pearl grain larger pebble belgian pearl grain larger pebble belgian pearl grain larger pebble belgian pearl grain larger pebble belgian pearl grain larger pebble belgian pearl grain larger pebble belgian pearl grain larger pebble belgian,0.4,0.6666666666666666,0.49999999531250006,0.2,0.3333333333333333,0.24999999531250006,0.4,0.6666666666666666,0.49999999531250006
thats exactly looking bake chouquettes puff small sugar pearl top work great yum,"yum
Summary: yum yum",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
looking missing taste exactly taste one made india loved remember day back india definitely recommend,Summary: india favorite,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bought strawberry extract hoping spruce strawberry wine ended le flavor id original expected common problem fruit winesbr br indeed good strawberry flavor add sugary concoction baking good dessert drink either give strawberry flavor add existing flavor presto everyone licking lip maybe fingersbr br interested found right addition liquid volume oz extract per gallon liquid,"volume
Summary: good strawberry flavor",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
great stuff dependable especially million brand choose love stuff really high end desire go apollo olive oil california buy whole lot stuff buy,Summary: great stuff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hadnt tried heard till recently weaver favorite running list type looking favorite havent found one yet theyre darned smooth bite taste little pricy still worth worse price wise starbucks peets keep running list see happens love far,Summary: great price,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
always strict peets coffee lover reticent switch brand weaver heart taste clean strong ethos correct organic baby even packaging zen appropriate still caffeinated heart,Summary: best coffee ever,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
go ahead drink brand served neighborhood cafe must make sure stash weaver peru organic whole bean home serve friend family deserve best coffee go back corner cafe people drink average coffee dont know better take along travel mug filled weaver coffee home enjoy real cup joe er weaver,Summary: best coffee ever,0.5,0.6666666666666666,0.5714285665306124,0.3333333333333333,0.5,0.39999999520000007,0.5,0.6666666666666666,0.5714285665306124
bitter tasting coffee even enhanced cream andor honey definately cup coffee oh say bitter,Summary: best coffee ever,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
im learning latin american south american coffee distinct coffee caramelish finish peets coffee fanatic learned weaver roaster roaster peets hooked already reviewd french organic blend must say coffee perfect afternoon drinkbr met weaver team warner brother party gave half pound french roast since fansbr wont dissapointed,Summary: best coffee ever,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
like eating whenever need energy boostbr everything searching go snackbr fiber plus chocolate never bad thing,Summary: great snack,0.6666666666666666,1.0,0.7999999952000001,0.5,1.0,0.6666666622222223,0.6666666666666666,1.0,0.7999999952000001
favorite bar ever combo raisons dark choc wonderful filling hard find store im thankful subsrcibe save,"money
Summary: great bar",0.25,0.5,0.33333332888888895,0.0,0.0,0.0,0.25,0.5,0.33333332888888895
fiance love dark chocolate nut granola bar grocery store around u dont carry anymore amazon came couldnt happier,Summary: love dark chocolate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
buying quaker oat granola bar nature valley chewy bar better tasting make great snack im go chocolate peanut raisinsit doesnt get better,Summary: best chocolate bar ever,0.2,0.3333333333333333,0.24999999531250006,0.0,0.0,0.0,0.2,0.3333333333333333,0.24999999531250006
hard get husband eat breakfast school take two bar happy often hard find flavor local grocery store amazoncom came reasonable price came keep husband breakfast ready run door morning often like bar evening night snack,Summary: best breakfast ever,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nantucket blend coffee one favorite suprised single box every time ordered pack fault reading closer order price count,Summary: best coffee ever,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
green mountain nantucket blend kcups make good cup coffee hrefhttpwwwamazoncomgpproductbaqpmhakeurig b b elite gourmet singlecup homebrewing systema smooth tasting brew wife prefers hrefhttpwwwamazoncomgpproductbxdzikcoffee people donut shop kcups keurig brewer pack amazon frustrationfree packaginga generally drink morningbr br good small large cup setting wellbr br highly recommendedbr br cfh,"cups keurig brewer pack amazon
Summary: great coffee",0.125,0.25,0.16666666222222234,0.0,0.0,0.0,0.125,0.25,0.16666666222222234
received keurig elite christmas excited break open sample pack pod try different blend flavor pod box four green mountain coffee brand id never tried anything company researched online largest range keurig pod even bought competitor produce coffee brand name wellbr br unfortunately immediately disappointed quality coffee tried dark magic decaf breakfast blend underwhelming say least almost completely set writing green mountain altogtherbr br one gm pod left mindset wastenotwantnot figured id give one last go around forgetting completely im glad didbr br nantucket blend perfectly pleasing cup coffee nice flavorful without thick pungent unlike gm blend tried added flavored creamer almost measure goto caribou blend pod almost standard cup coffee isnt anything new exciting pleasing definitely one better keurig option weve able test run pod weve accumulated ill probably pick box wellbr br know green mountain isnt completely disappointing ill definitely open trying coffee promotion getting bewer ordered hrefhttpwwwamazoncomgpproductbiyiegreen mountain coffee golden french toast kcup portion pack keurig kcup brewer counta try well see go therebr br youre looking goto choice cup,keurig kcup keurig kcup keurig kcup keurig kcup keurig kcup keurig kcup keurig kcup keurig kcup keurig kcup keurig kcup keurig kcup keurig kcup keurig kcup keurig kcup keurig kcup keurig kcup keurig kcup keurig kcup keurig kcup keurig kcup keurig kcup keurig kcup keurig kcup keurig kcup keurig kcup keurig kcup keurig kcup keurig kcup keurig kcup keurig kcup keurig kcup keurig kcup keurig kcup keurig kcup keurig kcup keurig kcup keurig kcup keurig kcup keurig kcup keurig kcup keurig kcup keurig kcup keurig kcup keurig kcup keurig kcup keurig kcup keurig kcup keurig kcup keurig kcup keurig kcup keurig kcup keurig kcup keurig kcup keurig kcup keurig kcup keurig kcup keurig kcup keurig kcup keurig kcup keurig kcup keurig kcup keurig kcup keurig kcup keurig kcup keurig kcup keurig kcup keurig kcup keurig kcup keurig kcup keurig kcup keurig kcup keurig kcup keurig kcup keurig kcup keurig kcup keurig kcup keurig kcup keurig kcup keurig kcup keurig kcup keurig kcup keurig kcup keurig kcup keurig kcup keurig kcup keurig kcup keurig kcup keurig kcup keurig kcup keurig kcup keurig kcup keurig kcup keurig kcup keurig kcup keurig kcup keurig kcup keurig kcup keurig kcup keurig kcup keurig kcup keurig kcup keurig kcup keurig kcup keurig kcup keurig kcup keurig kcup keurig kcup keurig kcup keurig kcup keurig kcup keurig kcup keurig kcup keurig kcup keurig kcup keurig kcup keurig kcup keurig kcup keurig kcup keurig kcup keurig kcup keurig kcup keurig kcup keurig kcup keurig kcup keurig kcup keurig kcup keurig kcup keurig kcup keurig kcup keurig kcup keurig kcup keurig kcup keurig kcup keurig kcup keurig kcup keurig kcup keurig kcup keurig kcup keurig kcup keurig kcup keurig kcup keurig kcup keurig kcup keurig kcup keurig kcup keurig kcup keurig kcup keurig kcup keurig kcup keurig kcup keurig kcup keurig kcup keurig kcup keurig kcup keurig kcup keurig kcup keurig kcup keurig kcup keurig kcup keurig kcup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
